site_code,year,biomass_date,first_treatment_date,X365day.trt,drought_trt,fake_bioDat,trt,block,plot,subplot,ppt_num_NA_ghcn,ppt_num_NA_sub,ppt_num_wc_interp_sub,ppt_num_NA_chirps,ppt_ghcn,ppt_sub,ppt_chirps,num_drought_days,ppt,ppt_source,SiteSurvey,Years.DrtTrt,ANPP,ANPP.units,Can.We.Convert.StandingBio.to.ANPP,How.Calc.ANPP.from.StandBio,IfNot365.WhenShelterRemove,IfNot365.WhenShelterSet,annual_ppt_used
gigante.pa,2019,2019-07-01,2018-11-01,Yes,0.5,FALSE,Drought,3,6,A,NA,0,0,0,NA,2802.999999999999,2901.7880029678345,0,2802.999999999999,submitted,Gigante,NA,,,,,,,FALSE
gigante.pa,2019,2019-07-01,2018-11-01,Yes,0.5,FALSE,Drought,4,8,A,NA,0,0,0,NA,2802.999999999999,2901.7880029678345,0,2802.999999999999,submitted,Gigante,NA,,,,,,,FALSE
gmgranite.us,2015,2015-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,109.8296647965908,0,109.8296647965908,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2015,2015-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,109.8296647965908,0,109.8296647965908,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2016,2016-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,101.81597411632538,0,101.81597411632538,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2016,2016-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,101.81597411632538,0,101.81597411632538,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2017,2017-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,109.7095474600792,0,109.7095474600792,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2017,2017-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,109.7095474600792,0,109.7095474600792,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2018,2018-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,118.27626883983612,0,118.27626883983612,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2018,2018-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,118.27626883983612,0,118.27626883983612,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,1,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,6,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,10,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,12,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,4,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,5,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,7,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,8,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,9,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,13,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,14,A,270,365,NA,0,50,NA,188.66876542568207,0,188.66876542568207,chirps,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,1,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,6,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,10,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,12,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,4,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,5,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,7,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,8,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,9,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,13,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,14,A,0,270,NA,0,36.6,81.59496774193549,93.08868277072906,0,36.6,ghcn,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,1,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,6,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,10,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,12,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,4,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,7,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmgranite.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,13,A,0,4,NA,0,147,259.08,174.1657585017383,3,259.08,submitted,Granite Cover,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2015,2015-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,117.06996759772301,0,117.06996759772301,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2015,2015-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,117.06996759772301,0,117.06996759772301,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2016,2016-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,107.44956505298615,0,107.44956505298615,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2016,2016-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,107.44956505298615,0,107.44956505298615,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2017,2017-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,122.90335041284561,0,122.90335041284561,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2017,2017-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,122.90335041284561,0,122.90335041284561,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2018,2018-04-06,2019-04-07,Yes,0.66,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,128.21816098690033,0,128.21816098690033,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2018,2018-04-06,2019-04-07,Yes,0.66,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,128.21816098690033,0,128.21816098690033,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,4,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,5,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,7,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Control,1,13,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,1,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,6,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,8,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,9,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,10,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,12,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2019,2019-04-06,2019-04-07,Yes,0.66,FALSE,Drought,1,14,A,270,365,NA,0,50,NA,186.2280193567276,0,186.2280193567276,chirps,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,4,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,5,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,7,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Control,1,13,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,1,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,6,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,8,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,9,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,10,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,12,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2020,2020-04-05,2019-04-07,Yes,0.66,FALSE,Drought,1,14,A,0,270,NA,0,36.6,81.59496774193549,93.65954971313477,0,36.6,ghcn,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,2,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,3,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,4,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,5,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,7,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,11,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Control,1,13,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,1,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,6,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,8,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,9,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,10,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,12,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
gmmolar.us,2021,2021-04-09,2019-04-07,Yes,0.66,FALSE,Drought,1,14,A,0,4,NA,0,147,259.08,176.00305560603738,3,259.08,submitted,Molar Junction,0.5,Yes,1 g/m2,,,,,FALSE
guaribas.br,2012,2012-11-22,2016-03-27,Yes,0.46,TRUE,Control,NA,NA,NA,NA,365,NA,0,NA,NA,838.8936239480972,0,838.8936239480972,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2012,2012-11-22,2016-03-27,Yes,0.46,TRUE,Drought,NA,NA,NA,NA,365,NA,0,NA,NA,838.8936239480972,0,838.8936239480972,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2013,2013-11-22,2016-03-27,Yes,0.46,TRUE,Control,NA,NA,NA,NA,365,NA,0,NA,NA,1692.6485966444016,0,1692.6485966444016,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2013,2013-11-22,2016-03-27,Yes,0.46,TRUE,Drought,NA,NA,NA,NA,365,NA,0,NA,NA,1692.6485966444016,0,1692.6485966444016,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2014,2014-11-22,2016-03-27,Yes,0.46,TRUE,Control,NA,NA,NA,NA,365,NA,0,NA,NA,995.0149157047272,0,995.0149157047272,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2014,2014-11-22,2016-03-27,Yes,0.46,TRUE,Drought,NA,NA,NA,NA,365,NA,0,NA,NA,995.0149157047272,0,995.0149157047272,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2015,2015-11-22,2016-03-27,Yes,0.46,TRUE,Control,NA,NA,NA,NA,365,NA,0,NA,NA,1501.6502439975739,0,1501.6502439975739,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2015,2015-11-22,2016-03-27,Yes,0.46,TRUE,Drought,NA,NA,NA,NA,365,NA,0,NA,NA,1501.6502439975739,0,1501.6502439975739,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
guaribas.br,2016,2016-11-22,2016-03-27,Yes,0.46,FALSE,Control,1,2,A,NA,365,NA,0,NA,NA,1213.6095042228699,0,1213.6095042228699,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2016,2016-03-27,2016-03-27,Yes,0.46,FALSE,Control,2,8,A,NA,365,NA,0,NA,NA,1644.4406707286835,0,1644.4406707286835,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2016,2016-11-22,2016-03-27,Yes,0.46,FALSE,Control,3,9,A,NA,365,NA,0,NA,NA,1213.6095042228699,0,1213.6095042228699,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2016,2016-11-22,2016-03-27,Yes,0.46,FALSE,Drought,1,3,A,NA,365,NA,0,NA,NA,1213.6095042228699,0,1213.6095042228699,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2016,2016-11-22,2016-03-27,Yes,0.46,FALSE,Drought,2,6,A,NA,365,NA,0,NA,NA,1213.6095042228699,0,1213.6095042228699,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2016,2016-11-22,2016-03-27,Yes,0.46,FALSE,Drought,3,11,A,NA,365,NA,0,NA,NA,1213.6095042228699,0,1213.6095042228699,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Control,1,2,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Control,2,8,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Control,3,9,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Drought,1,3,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Drought,2,6,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2017,2017-09-27,2016-03-27,Yes,0.46,FALSE,Drought,3,11,A,NA,365,NA,0,NA,NA,1130.9442641735077,0,1130.9442641735077,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
guaribas.br,2018,2018-09-24,2016-03-27,Yes,0.46,FALSE,Control,1,2,A,NA,365,NA,0,NA,NA,1071.5041208267212,181,1071.5041208267212,chirps,Guaribas,3,Yes,1 g/m^2,,,,,FALSE
